PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDDF,TAXA DE TRANSMISSAO.1,x,x,2022,Jan,12,Wed,22,4,52
BDDF,VACINACAO CRIANCAS,x,x,2022,Jan,12,Wed,23,0,25
DF1,INFLACAO,ARTE,x,2022,Jan,12,Wed,11,29,18
DF1,ISOLAMENTO PACIENTES,ARTE,x,2022,Jan,12,Wed,11,57,37
DF1,MARE ALTA,DESTAQUE,x,2022,Jan,12,Wed,10,40,4
DF1,MARE ALTA,DESTAQUE,x,2022,Jan,12,Wed,10,16,52
DF1,MARE ALTA,DESTAQUE,x,2022,Jan,12,Wed,10,37,37
DF1,PREGUNTE AO DOUTOR,ARTE,x,2022,Jan,12,Wed,8,12,6
DF1,PREGUNTE AO DOUTOR,ARTE,x,2022,Jan,12,Wed,7,38,36
DF1,PREGUNTE AO DOUTOR,ARTE,x,2022,Jan,12,Wed,8,12,6
DF1,VACINA DE REFORÇO,ARTE,x,2022,Jan,12,Wed,10,24,22
DF2,AULAS PRATICAS,x,x,2022,Jan,12,Wed,17,20,9
DF2,DESTAQUE,DESTAQUE,PHB,2022,Jan,12,Wed,18,32,0
DF2,ERRO MEDICO,DESTAQUE,GVB,2022,Jan,12,Wed,17,44,16
DF2,ERRO MEDICO,DESTAQUE,GVB,2022,Jan,12,Wed,17,44,31
DF2,ERRO MEDICO,DESTAQUE,GVB,2022,Jan,12,Wed,18,37,2
DF2,ERRO MEDICO,DESTAQUE,GVB,2022,Jan,12,Wed,17,44,44
DF2,ERRO MEDICO,DESTAQUE,GVB,2022,Jan,12,Wed,17,44,58
DF2,ERRO MEDICO,DESTAQUE,GVB,2022,Jan,12,Wed,17,45,13
DF2,Regularizacao de condominios,ARTE,GVB,2022,Jan,12,Wed,18,40,30
DF2,REGULARIZACAO SOL NASCENTE,x,x,2022,Jan,12,Wed,18,11,54
DF2,VACINACAO CONTRA COVID,x,x,2022,Jan,12,Wed,17,53,52
DF2,VIDEO,PASSEIO,PHB,2022,Jan,12,Wed,17,36,44
DF2,VIDEO,x,PHB,2022,Jan,12,Wed,17,37,49
GNEWS,DESTAQUE,DESTAQUE,x,2022,Jan,12,Wed,19,43,10
GNEWS,LABORATORIOS,DESTAQUE,x,2022,Jan,12,Wed,17,36,49
GNEWS,OBITOS,x,x,2022,Jan,12,Wed,21,25,15
GNEWS,CONTA DE LUZ DISPAROU,x,x,2022,Jan,12,Wed,21,41,11
GNEWS,DOACAO DE SANGUE,ARTE,KLB,2022,Jan,12,Wed,15,28,26
GNEWS,DOACAO DE SANGUE,ARTE,PHB,2022,Jan,12,Wed,15,26,46
GNEWS,DOACAO DE SANGUE,ARTE,KLB,2022,Jan,12,Wed,15,27,43
GNEWS,ENERGIA X INFLACAO,x,x,2022,Jan,12,Wed,21,41,7
GNEWS,ENERGIA X INFLACAO,x,x,2022,Jan,12,Wed,22,8,3
GNEWS,FUNDO,x,x,2022,Jan,12,Wed,17,57,2
GNEWS,INFLACAO,ARTE,x,2022,Jan,12,Wed,7,50,25
GNEWS,NOTA TECNICA,DESTAQUE,x,2022,Jan,12,Wed,19,52,21
GNEWS,NOTA TECNICA,DESTAQUE,x,2022,Jan,12,Wed,19,52,31
GNEWS,TESTES PARA COVID,x,x,2022,Jan,12,Wed,19,13,17
GNEWS,TESTES PARA COVID,x,x,2022,Jan,12,Wed,20,3,47
GNEWS,VACINAS CRIANCAS,x,x,2022,Jan,12,Wed,20,42,31
H1,corrige desconto,x,x,2022,Jan,12,Wed,0,2,59
GE,corrige desconto,x,x,2022,Jan,12,Wed,0,4,5
JH,CLASSE EXECUTIVA,DESTAQUE,x,2022,Jan,12,Wed,11,0,16
JH,DOAÇÃO DE SANGUE,ARTE,x,2022,Jan,12,Wed,11,16,4
JH,DOAÇÃO DE SANGUE,ARTE,x,2022,Jan,12,Wed,11,24,3
JH,DOAÇÃO DE SANGUE,ARTE,x,2022,Jan,12,Wed,12,9,13
